year_start,year_end,flow_type,dest_statefips,origin_statefips,origin_state_abbr,origin_state_name,n_returns,n_exemptions,agi_thousands
2014,2015,outflow,08,45,SC,"South Carolina",529,998,26501
2014,2015,outflow,08,38,ND,"North Dakota",513,972,30146
2014,2015,outflow,08,46,SD,"South Dakota",498,866,29953
2014,2015,outflow,08,22,LA,"Louisiana",491,860,22019
2014,2015,outflow,08,01,AL,"Alabama",473,932,24958
2014,2015,outflow,08,34,NJ,"New Jersey",438,752,23906
2014,2015,outflow,08,02,AK,"Alaska",411,689,22373
2014,2015,outflow,08,21,KY,"Kentucky",387,796,21918
2014,2015,outflow,08,05,AR,"Arkansas",368,731,16608
2014,2015,outflow,08,09,CT,"Connecticut",258,439,16323
2014,2015,outflow,08,28,MS,"Mississippi",243,510,9549
2014,2015,outflow,08,11,DC,"District Of Columbia",180,227,18054
2014,2015,outflow,08,33,NH,"New Hampshire",177,305,11010
2014,2015,outflow,08,23,ME,"Maine",160,253,9324
2014,2015,outflow,08,50,VT,"Vermont",144,206,4990
2014,2015,outflow,08,54,WV,"West Virginia",126,224,6055
2014,2015,outflow,08,44,RI,"Rhode Island",75,113,3473
2014,2015,outflow,08,10,DE,"Delaware",67,135,4326
2014,2015,outflow,09,96,CT,"CT Total Migration-US and Foreign",36505,60493,3705476
2014,2015,outflow,09,97,CT,"CT Total Migration-US",35374,58290,3545197
2014,2015,outflow,09,98,CT,"CT Total Migration-Foreign",1131,2203,160279
2014,2015,outflow,09,97,CT,"CT Total Migration-Same State",21110,33767,1178906
2014,2015,outflow,09,09,CT,"CT Non-migrants",1383786,2839854,148163858
2014,2015,outflow,09,36,NY,"New York",6706,10189,671497
2014,2015,outflow,09,12,FL,"Florida",5800,10318,985402
2014,2015,outflow,09,25,MA,"Massachusetts",3815,5544,256010
2014,2015,outflow,09,06,CA,"California",2178,3296,276642
2014,2015,outflow,09,48,TX,"Texas",1596,3089,156229
2014,2015,outflow,09,37,NC,"North Carolina",1438,2641,101998
2014,2015,outflow,09,34,NJ,"New Jersey",1271,2193,105905
2014,2015,outflow,09,57,FR,"Foreign",1131,2203,160279
2014,2015,outflow,09,42,PA,"Pennsylvania",1008,1693,81793
2014,2015,outflow,09,51,VA,"Virginia",974,1716,87793
2014,2015,outflow,09,44,RI,"Rhode Island",940,1458,56552
2014,2015,outflow,09,13,GA,"Georgia",915,1724,67797
2014,2015,outflow,09,45,SC,"South Carolina",895,1650,86558
2014,2015,outflow,09,24,MD,"Maryland",587,945,46976
2014,2015,outflow,09,33,NH,"New Hampshire",560,892,51142
2014,2015,outflow,09,08,CO,"Colorado",546,763,43142
2014,2015,outflow,09,17,IL,"Illinois",510,813,48499
2014,2015,outflow,09,04,AZ,"Arizona",458,794,37599
2014,2015,outflow,09,53,WA,"Washington",457,763,31061
2014,2015,outflow,09,23,ME,"Maine",436,676,29812
2014,2015,outflow,09,50,VT,"Vermont",399,591,30087
2014,2015,outflow,09,39,OH,"Ohio",370,683,26710
2014,2015,outflow,09,47,TN,"Tennessee",340,642,30955
2014,2015,outflow,09,26,MI,"Michigan",265,521,26821
2014,2015,outflow,09,11,DC,"District Of Columbia",261,306,18440
2014,2015,outflow,09,15,HI,"Hawaii",225,360,10761
2014,2015,outflow,09,32,NV,"Nevada",208,310,13218
2014,2015,outflow,09,27,MN,"Minnesota",184,322,22703
2014,2015,outflow,09,41,OR,"Oregon",178,255,8885
2014,2015,outflow,09,18,IN,"Indiana",159,276,16051
2014,2015,outflow,09,29,MO,"Missouri",149,266,10757
2014,2015,outflow,09,55,WI,"Wisconsin",147,253,11268
2014,2015,outflow,09,22,LA,"Louisiana",142,214,8029
2014,2015,outflow,09,10,DE,"Delaware",130,243,8769
2014,2015,outflow,09,01,AL,"Alabama",130,248,7706
2014,2015,outflow,09,21,KY,"Kentucky",127,231,5898
2014,2015,outflow,09,49,UT,"Utah",108,188,9500
2014,2015,outflow,09,35,NM,"New Mexico",98,151,5836
2014,2015,outflow,09,20,KS,"Kansas",80,137,4361
2014,2015,outflow,09,40,OK,"Oklahoma",76,153,4363
2014,2015,outflow,09,19,IA,"Iowa",55,89,2858
2014,2015,outflow,09,05,AR,"Arkansas",54,104,5793
2014,2015,outflow,09,30,MT,"Montana",53,69,5789
2014,2015,outflow,09,02,AK,"Alaska",51,76,2043
2014,2015,outflow,09,31,NE,"Nebraska",50,90,4823
2014,2015,outflow,09,54,WV,"West Virginia",44,70,1524
2014,2015,outflow,09,56,WY,"Wyoming",43,57,11755
2014,2015,outflow,09,46,SD,"South Dakota",40,65,2393
2014,2015,outflow,09,28,MS,"Mississippi",40,52,1196
2014,2015,outflow,09,16,ID,"Idaho",40,60,2365
2014,2015,outflow,09,38,ND,"North Dakota",38,51,1132
2014,2015,outflow,10,96,DE,"DE Total Migration-US and Foreign",11203,19811,660586
2014,2015,outflow,10,97,DE,"DE Total Migration-US",10930,19256,644516
2014,2015,outflow,10,98,DE,"DE Total Migration-Foreign",273,555,16069
2014,2015,outflow,10,97,DE,"DE Total Migration-Same State",2885,5254,119856
2014,2015,outflow,10,10,DE,"DE Non-migrants",347432,721941,24478142
2014,2015,outflow,10,42,PA,"Pennsylvania",2401,4262,169750
2014,2015,outflow,10,24,MD,"Maryland",1992,3571,91797
2014,2015,outflow,10,12,FL,"Florida",1016,1791,55112
2014,2015,outflow,10,34,NJ,"New Jersey",832,1413,42143
2014,2015,outflow,10,36,NY,"New York",552,849,48777
2014,2015,outflow,10,48,TX,"Texas",507,958,28563
2014,2015,outflow,10,51,VA,"Virginia",496,840,27742
2014,2015,outflow,10,06,CA,"California",412,680,27435
2014,2015,outflow,10,37,NC,"North Carolina",400,761,24335
2014,2015,outflow,10,13,GA,"Georgia",279,515,11689
2014,2015,outflow,10,57,FR,"Foreign",273,555,16069
2014,2015,outflow,10,45,SC,"South Carolina",157,275,8880
2014,2015,outflow,10,39,OH,"Ohio",150,246,7531
2014,2015,outflow,10,25,MA,"Massachusetts",150,208,12868
2014,2015,outflow,10,08,CO,"Colorado",127,207,6544
2014,2015,outflow,10,47,TN,"Tennessee",110,224,4817
2014,2015,outflow,10,04,AZ,"Arizona",109,190,3452
2014,2015,outflow,10,17,IL,"Illinois",106,177,5805
2014,2015,outflow,10,53,WA,"Washington",89,159,5033
2014,2015,outflow,10,55,WI,"Wisconsin",84,256,3005
2014,2015,outflow,10,09,CT,"Connecticut",84,151,6970
2014,2015,outflow,10,11,DC,"District Of Columbia",80,104,5434
2014,2015,outflow,10,26,MI,"Michigan",74,142,4962
2014,2015,outflow,10,18,IN,"Indiana",48,84,2118
2014,2015,outflow,10,32,NV,"Nevada",45,65,5479
2014,2015,outflow,10,54,WV,"West Virginia",44,87,2363
2014,2015,outflow,10,22,LA,"Louisiana",42,80,3150
2014,2015,outflow,10,27,MN,"Minnesota",42,64,2913
2014,2015,outflow,10,15,HI,"Hawaii",38,71,1496
2014,2015,outflow,10,01,AL,"Alabama",38,61,1461
2014,2015,outflow,10,29,MO,"Missouri",37,63,2348
2014,2015,outflow,10,33,NH,"New Hampshire",36,57,2010
2014,2015,outflow,10,41,OR,"Oregon",35,55,2341
2014,2015,outflow,10,21,KY,"Kentucky",35,60,1981
2014,2015,outflow,10,02,AK,"Alaska",33,57,1195
2014,2015,outflow,10,49,UT,"Utah",32,64,2273
2014,2015,outflow,10,20,KS,"Kansas",30,57,1694
2014,2015,outflow,10,40,OK,"Oklahoma",28,54,1439
2014,2015,outflow,10,05,AR,"Arkansas",27,63,1146
2014,2015,outflow,10,23,ME,"Maine",27,50,1536
2014,2015,outflow,10,44,RI,"Rhode Island",24,36,1042
2014,2015,outflow,10,28,MS,"Mississippi",20,48,735
2014,2015,outflow,10,35,NM,"New Mexico",19,33,1002
2014,2015,outflow,10,50,VT,"Vermont",18,24,913
2014,2015,outflow,10,19,IA,"Iowa",14,20,855
2014,2015,outflow,10,38,ND,"North Dakota",11,24,379
2014,2015,outflow,10,16,ID,"Idaho",-1,-1,-1
2014,2015,outflow,10,46,SD,"South Dakota",-1,-1,-1
2014,2015,outflow,10,30,MT,"Montana",-1,-1,-1
2014,2015,outflow,10,31,NE,"Nebraska",-1,-1,-1
2014,2015,outflow,10,56,WY,"Wyoming",-1,-1,-1
2014,2015,outflow,11,96,DC,"DC Total Migration-US and Foreign",21005,32189,1699650
2014,2015,outflow,11,97,DC,"DC Total Migration-US",20412,31227,1645482
2014,2015,outflow,11,98,DC,"DC Total Migration-Foreign",593,962,54168
2014,2015,outflow,11,11,DC,"DC Non-migrants",255331,426998,25292722
2014,2015,outflow,11,24,MD,"Maryland",7197,12835,457245
2014,2015,outflow,11,51,VA,"Virginia",3714,5634,341372
2014,2015,outflow,11,06,CA,"California",1469,1880,150872
2014,2015,outflow,11,36,NY,"New York",1455,1739,123317
2014,2015,outflow,11,48,TX,"Texas",681,1023,53534
2014,2015,outflow,11,12,FL,"Florida",671,949,90722
2014,2015,outflow,11,57,FR,"Foreign",593,962,54168
2014,2015,outflow,11,42,PA,"Pennsylvania",468,617,35381
2014,2015,outflow,11,37,NC,"North Carolina",467,692,29088
2014,2015,outflow,11,25,MA,"Massachusetts",448,567,44381
2014,2015,outflow,11,17,IL,"Illinois",385,492,30501
2014,2015,outflow,11,13,GA,"Georgia",354,513,24896
2014,2015,outflow,11,34,NJ,"New Jersey",301,410,21057
2014,2015,outflow,11,08,CO,"Colorado",282,377,29990
2014,2015,outflow,11,53,WA,"Washington",252,343,18328
2014,2015,outflow,11,39,OH,"Ohio",196,268,13118
2014,2015,outflow,11,09,CT,"Connecticut",163,200,15743
2014,2015,outflow,11,26,MI,"Michigan",157,215,10958
2014,2015,outflow,11,45,SC,"South Carolina",143,223,11146
2014,2015,outflow,11,47,TN,"Tennessee",139,194,11735
2014,2015,outflow,11,41,OR,"Oregon",117,161,8769
2014,2015,outflow,11,04,AZ,"Arizona",117,156,10372
2014,2015,outflow,11,27,MN,"Minnesota",98,129,6794
2014,2015,outflow,11,55,WI,"Wisconsin",79,97,5526
2014,2015,outflow,11,29,MO,"Missouri",77,100,5382
2014,2015,outflow,11,18,IN,"Indiana",76,115,5001
2014,2015,outflow,11,22,LA,"Louisiana",69,95,5462
2014,2015,outflow,11,10,DE,"Delaware",69,87,9508
2014,2015,outflow,11,15,HI,"Hawaii",59,94,4711
2014,2015,outflow,11,54,WV,"West Virginia",58,114,2494
2014,2015,outflow,11,01,AL,"Alabama",54,92,5309
2014,2015,outflow,11,35,NM,"New Mexico",52,68,5972
2014,2015,outflow,11,32,NV,"Nevada",51,72,3585
2014,2015,outflow,11,33,NH,"New Hampshire",46,63,4800
2014,2015,outflow,11,21,KY,"Kentucky",44,63,2358
2014,2015,outflow,11,44,RI,"Rhode Island",43,61,3085
2014,2015,outflow,11,23,ME,"Maine",43,55,2600
2014,2015,outflow,11,50,VT,"Vermont",40,56,5223
2014,2015,outflow,11,49,UT,"Utah",36,63,3462
2014,2015,outflow,11,28,MS,"Mississippi",35,49,2253
2014,2015,outflow,11,40,OK,"Oklahoma",33,46,2134
2014,2015,outflow,11,19,IA,"Iowa",33,42,2558
2014,2015,outflow,11,20,KS,"Kansas",32,38,1488
2014,2015,outflow,11,05,AR,"Arkansas",27,33,2150
2014,2015,outflow,11,31,NE,"Nebraska",22,29,1611
2014,2015,outflow,11,02,AK,"Alaska",22,25,980
2014,2015,outflow,11,16,ID,"Idaho",21,33,17226
2014,2015,outflow,11,46,SD,"South Dakota",17,20,1281
2014,2015,outflow,11,38,ND,"North Dakota",-1,-1,-1
2014,2015,outflow,11,30,MT,"Montana",-1,-1,-1
2014,2015,outflow,11,56,WY,"Wyoming",-1,-1,-1
2014,2015,outflow,12,96,FL,"FL Total Migration-US and Foreign",177001,309354,9616480
2014,2015,outflow,12,97,FL,"FL Total Migration-US",169965,296648,9093486
2014,2015,outflow,12,98,FL,"FL Total Migration-Foreign",7036,12706,522994
2014,2015,outflow,12,97,FL,"FL Total Migration-Same State",227647,407226,10613324
2014,2015,outflow,12,12,FL,"FL Non-migrants",7246289,14640337,493450202
2014,2015,outflow,12,48,TX,"Texas",21446,39133,902345
2014,2015,outflow,12,13,GA,"Georgia",15624,29784,692115
2014,2015,outflow,12,36,NY,"New York",14014,22123,1320129
2014,2015,outflow,12,06,CA,"California",10607,17150,694337
2014,2015,outflow,12,37,NC,"North Carolina",9402,17093,459901
2014,2015,outflow,12,57,FR,"Foreign",7036,12706,522994
2014,2015,outflow,12,51,VA,"Virginia",6648,11999,407508
2014,2015,outflow,12,42,PA,"Pennsylvania",5690,9671,277730
2014,2015,outflow,12,47,TN,"Tennessee",5501,10211,273693
2014,2015,outflow,12,39,OH,"Ohio",5450,9355,230807
2014,2015,outflow,12,34,NJ,"New Jersey",5240,8840,380186
2014,2015,outflow,12,17,IL,"Illinois",4659,7583,225795
2014,2015,outflow,12,25,MA,"Massachusetts",4595,7404,252250
2014,2015,outflow,12,01,AL,"Alabama",4489,8446,185502
2014,2015,outflow,12,08,CO,"Colorado",4458,7190,213301
2014,2015,outflow,12,26,MI,"Michigan",4397,7580,188352
2014,2015,outflow,12,45,SC,"South Carolina",4229,7697,199287
2014,2015,outflow,12,24,MD,"Maryland",3581,6162,197823
2014,2015,outflow,12,18,IN,"Indiana",3004,5286,130761
2014,2015,outflow,12,53,WA,"Washington",2903,4971,147182
2014,2015,outflow,12,21,KY,"Kentucky",2465,4505,117159
2014,2015,outflow,12,04,AZ,"Arizona",2458,4255,145598
2014,2015,outflow,12,09,CT,"Connecticut",2447,4185,144141
2014,2015,outflow,12,22,LA,"Louisiana",2197,3855,99152
2014,2015,outflow,12,29,MO,"Missouri",2021,3598,145771
2014,2015,outflow,12,32,NV,"Nevada",1907,3191,88359
2014,2015,outflow,12,55,WI,"Wisconsin",1660,2806,91038
2014,2015,outflow,12,28,MS,"Mississippi",1436,2669,56518
2014,2015,outflow,12,27,MN,"Minnesota",1372,2286,85134
2014,2015,outflow,12,40,OK,"Oklahoma",1271,2394,49945
2014,2015,outflow,12,41,OR,"Oregon",1141,1759,46097
2014,2015,outflow,12,15,HI,"Hawaii",1119,1921,50010
2014,2015,outflow,12,33,NH,"New Hampshire",1032,1690,49381
2014,2015,outflow,12,20,KS,"Kansas",974,1747,36766
2014,2015,outflow,12,05,AR,"Arkansas",965,1745,53278
2014,2015,outflow,12,23,ME,"Maine",946,1523,41956
2014,2015,outflow,12,44,RI,"Rhode Island",876,1492,39588
2014,2015,outflow,12,35,NM,"New Mexico",796,1402,38966
2014,2015,outflow,12,54,WV,"West Virginia",789,1403,25581
2014,2015,outflow,12,11,DC,"District Of Columbia",745,972,63924
2014,2015,outflow,12,19,IA,"Iowa",731,1262,41860
2014,2015,outflow,12,49,UT,"Utah",729,1417,36794
2014,2015,outflow,12,31,NE,"Nebraska",610,1056,21840
2014,2015,outflow,12,02,AK,"Alaska",607,1044,24232
2014,2015,outflow,12,10,DE,"Delaware",583,987,24101
2014,2015,outflow,12,38,ND,"North Dakota",527,958,21375
2014,2015,outflow,12,50,VT,"Vermont",383,595,18170
2014,2015,outflow,12,16,ID,"Idaho",367,687,15603
2014,2015,outflow,12,30,MT,"Montana",350,619,16723
2014,2015,outflow,12,46,SD,"South Dakota",287,493,14765
2014,2015,outflow,12,56,WY,"Wyoming",237,454,10657
2014,2015,outflow,13,96,GA,"GA Total Migration-US and Foreign",92287,179426,4791846
2014,2015,outflow,13,97,GA,"GA Total Migration-US",89559,173857,4618970
2014,2015,outflow,13,98,GA,"GA Total Migration-Foreign",2728,5569,172877
2014,2015,outflow,13,97,GA,"GA Total Migration-Same State",166329,334326,7248743
2014,2015,outflow,13,13,GA,"GA Non-migrants",3266790,7430492,220961020
2014,2015,outflow,13,12,FL,"Florida",15742,30190,1003635
2014,2015,outflow,13,48,TX,"Texas",9892,20532,468073
2014,2015,outflow,13,01,AL,"Alabama",5972,12269,249108
2014,2015,outflow,13,37,NC,"North Carolina",5716,11055,274472
2014,2015,outflow,13,45,SC,"South Carolina",5698,11261,300581
2014,2015,outflow,13,47,TN,"Tennessee",5288,10106,276911
2014,2015,outflow,13,06,CA,"California",4964,8877,296325
2014,2015,outflow,13,36,NY,"New York",3557,6173,159906
2014,2015,outflow,13,51,VA,"Virginia",3132,5921,159742
2014,2015,outflow,13,57,FR,"Foreign",2728,5569,172877
2014,2015,outflow,13,39,OH,"Ohio",1967,3853,83951
2014,2015,outflow,13,17,IL,"Illinois",1946,3584,105366
2014,2015,outflow,13,08,CO,"Colorado",1781,3275,88099
2014,2015,outflow,13,24,MD,"Maryland",1606,3073,75375
2014,2015,outflow,13,42,PA,"Pennsylvania",1604,3041,71829
2014,2015,outflow,13,22,LA,"Louisiana",1534,3072,55064
2014,2015,outflow,13,26,MI,"Michigan",1420,2791,51384
2014,2015,outflow,13,53,WA,"Washington",1416,2839,71958
2014,2015,outflow,13,34,NJ,"New Jersey",1226,2253,73157
2014,2015,outflow,13,28,MS,"Mississippi",1161,2422,40895
2014,2015,outflow,13,21,KY,"Kentucky",1042,2216,45090
2014,2015,outflow,13,04,AZ,"Arizona",1026,1975,56919
2014,2015,outflow,13,18,IN,"Indiana",965,1878,38812
2014,2015,outflow,13,29,MO,"Missouri",948,1860,45027
2014,2015,outflow,13,25,MA,"Massachusetts",904,1530,55800
2014,2015,outflow,13,15,HI,"Hawaii",686,1466,29395
2014,2015,outflow,13,32,NV,"Nevada",622,1160,53451
2014,2015,outflow,13,40,OK,"Oklahoma",619,1295,24147
2014,2015,outflow,13,20,KS,"Kansas",606,1335,25355
2014,2015,outflow,13,27,MN,"Minnesota",579,1070,27666
2014,2015,outflow,13,09,CT,"Connecticut",560,1018,31354
2014,2015,outflow,13,05,AR,"Arkansas",551,1152,24480
2014,2015,outflow,13,55,WI,"Wisconsin",503,974,29960
2014,2015,outflow,13,41,OR,"Oregon",502,876,26122
2014,2015,outflow,13,11,DC,"District Of Columbia",427,596,30759
2014,2015,outflow,13,02,AK,"Alaska",361,802,13769
2014,2015,outflow,13,49,UT,"Utah",355,733,17437
2014,2015,outflow,13,19,IA,"Iowa",326,691,13502
2014,2015,outflow,13,38,ND,"North Dakota",318,659,16349
2014,2015,outflow,13,35,NM,"New Mexico",285,587,16767
2014,2015,outflow,13,10,DE,"Delaware",246,466,12702
2014,2015,outflow,13,54,WV,"West Virginia",239,461,10153
2014,2015,outflow,13,31,NE,"Nebraska",228,465,9358
2014,2015,outflow,13,23,ME,"Maine",156,287,6469
2014,2015,outflow,13,33,NH,"New Hampshire",149,257,7305
2014,2015,outflow,13,16,ID,"Idaho",148,331,8131
2014,2015,outflow,13,30,MT,"Montana",145,295,10238
2014,2015,outflow,13,46,SD,"South Dakota",119,222,6631
2014,2015,outflow,13,56,WY,"Wyoming",112,231,9122
2014,2015,outflow,13,44,RI,"Rhode Island",111,202,4890
2014,2015,outflow,13,50,VT,"Vermont",99,180,5977
2014,2015,outflow,15,96,HI,"HI Total Migration-US and Foreign",20966,40289,984662
2014,2015,outflow,15,97,HI,"HI Total Migration-US",19873,38063,932352
2014,2015,outflow,15,98,HI,"HI Total Migration-Foreign",1093,2226,52310
2014,2015,outflow,15,97,HI,"HI Total Migration-Same State",2761,4725,115253
2014,2015,outflow,15,15,HI,"HI Non-migrants",542461,1107755,35364835
2014,2015,outflow,15,06,CA,"California",4088,7065,197380
2014,2015,outflow,15,53,WA,"Washington",1683,3243,77309
2014,2015,outflow,15,48,TX,"Texas",1645,3667,76778
2014,2015,outflow,15,32,NV,"Nevada",1105,2114,51009
2014,2015,outflow,15,57,FR,"Foreign",1093,2226,52310
2014,2015,outflow,15,12,FL,"Florida",1074,1922,52106
2014,2015,outflow,15,41,OR,"Oregon",758,1265,28438
2014,2015,outflow,15,51,VA,"Virginia",755,1678,42944
2014,2015,outflow,15,08,CO,"Colorado",719,1349,46648
2014,2015,outflow,15,04,AZ,"Arizona",672,1309,36999
2014,2015,outflow,15,36,NY,"New York",567,966,25517
2014,2015,outflow,15,13,GA,"Georgia",567,1250,23827
2014,2015,outflow,15,37,NC,"North Carolina",463,981,20011
2014,2015,outflow,15,49,UT,"Utah",397,943,17749
2014,2015,outflow,15,24,MD,"Maryland",389,764,20872
2014,2015,outflow,15,02,AK,"Alaska",317,668,12918
2014,2015,outflow,15,17,IL,"Illinois",297,496,13079
2014,2015,outflow,15,42,PA,"Pennsylvania",272,475,11113
2014,2015,outflow,15,47,TN,"Tennessee",249,510,12326
2014,2015,outflow,15,29,MO,"Missouri",232,478,11195
2014,2015,outflow,15,39,OH,"Ohio",232,419,9620
2014,2015,outflow,15,45,SC,"South Carolina",231,528,11384
2014,2015,outflow,15,26,MI,"Michigan",217,350,8047
2014,2015,outflow,15,40,OK,"Oklahoma",206,441,8077
2014,2015,outflow,15,20,KS,"Kansas",197,463,7988
2014,2015,outflow,15,01,AL,"Alabama",197,440,8578
2014,2015,outflow,15,25,MA,"Massachusetts",187,291,9086
2014,2015,outflow,15,34,NJ,"New Jersey",179,315,6477
2014,2015,outflow,15,16,ID,"Idaho",162,311,5773
2014,2015,outflow,15,27,MN,"Minnesota",156,254,5786
2014,2015,outflow,15,22,LA,"Louisiana",154,345,6489
2014,2015,outflow,15,21,KY,"Kentucky",153,323,6343
2014,2015,outflow,15,35,NM,"New Mexico",152,265,6354
2014,2015,outflow,15,18,IN,"Indiana",151,272,5691
2014,2015,outflow,15,55,WI,"Wisconsin",143,220,5115
2014,2015,outflow,15,09,CT,"Connecticut",123,216,5378
2014,2015,outflow,15,05,AR,"Arkansas",97,209,3125
2014,2015,outflow,15,30,MT,"Montana",85,161,5505
2014,2015,outflow,15,19,IA,"Iowa",76,148,6665
2014,2015,outflow,15,28,MS,"Mississippi",71,145,2517
2014,2015,outflow,15,31,NE,"Nebraska",66,128,2645
2014,2015,outflow,15,33,NH,"New Hampshire",58,89,2467
2014,2015,outflow,15,23,ME,"Maine",49,85,2424
2014,2015,outflow,15,11,DC,"District Of Columbia",49,67,2781
2014,2015,outflow,15,44,RI,"Rhode Island",48,99,2689
2014,2015,outflow,15,38,ND,"North Dakota",42,84,1602
2014,2015,outflow,15,56,WY,"Wyoming",40,82,1696
2014,2015,outflow,15,46,SD,"South Dakota",36,56,2061
2014,2015,outflow,15,54,WV,"West Virginia",24,39,507
2014,2015,outflow,15,10,DE,"Delaware",24,44,944
2014,2015,outflow,15,50,VT,"Vermont",19,31,319
2014,2015,outflow,16,96,ID,"ID Total Migration-US and Foreign",17022,33194,909093
2014,2015,outflow,16,97,ID,"ID Total Migration-US",16680,32534,893142
2014,2015,outflow,16,98,ID,"ID Total Migration-Foreign",342,660,15951
2014,2015,outflow,16,97,ID,"ID Total Migration-Same State",14508,30193,522058
2014,2015,outflow,16,16,ID,"ID Non-migrants",546985,1283315,32767635
2014,2015,outflow,16,53,WA,"Washington",3364,6184,143058
2014,2015,outflow,16,49,UT,"Utah",1913,4009,78373
2014,2015,outflow,16,06,CA,"California",1839,3381,70180
2014,2015,outflow,16,41,OR,"Oregon",1475,2895,52784
2014,2015,outflow,16,48,TX,"Texas",910,1912,70743
2014,2015,outflow,16,04,AZ,"Arizona",787,1609,41052
2014,2015,outflow,16,32,NV,"Nevada",708,1473,35458
2014,2015,outflow,16,08,CO,"Colorado",620,1141,29788
2014,2015,outflow,16,30,MT,"Montana",573,1069,22921
2014,2015,outflow,16,38,ND,"North Dakota",438,902,25420
2014,2015,outflow,16,56,WY,"Wyoming",390,858,21110
2014,2015,outflow,16,12,FL,"Florida",374,704,20431
2014,2015,outflow,16,57,FR,"Foreign",342,660,15951
2014,2015,outflow,16,02,AK,"Alaska",247,465,11707
2014,2015,outflow,16,51,VA,"Virginia",195,377,9762
2014,2015,outflow,16,37,NC,"North Carolina",184,329,8259
2014,2015,outflow,16,15,HI,"Hawaii",172,319,9150
2014,2015,outflow,16,36,NY,"New York",146,250,6365
2014,2015,outflow,16,13,GA,"Georgia",144,298,5628
2014,2015,outflow,16,35,NM,"New Mexico",127,297,6448
2014,2015,outflow,16,39,OH,"Ohio",126,259,6116
2014,2015,outflow,16,27,MN,"Minnesota",123,228,133935
2014,2015,outflow,16,29,MO,"Missouri",122,245,6509
2014,2015,outflow,16,17,IL,"Illinois",122,225,6591
2014,2015,outflow,16,47,TN,"Tennessee",115,241,7736
2014,2015,outflow,16,40,OK,"Oklahoma",114,229,3998
2014,2015,outflow,16,42,PA,"Pennsylvania",112,206,5587
2014,2015,outflow,16,26,MI,"Michigan",107,205,5098
2014,2015,outflow,16,18,IN,"Indiana",100,187,3592
2014,2015,outflow,16,20,KS,"Kansas",99,194,3562
2014,2015,outflow,16,55,WI,"Wisconsin",98,187,5212
2014,2015,outflow,16,19,IA,"Iowa",94,205,3677
2014,2015,outflow,16,31,NE,"Nebraska",79,187,2814
2014,2015,outflow,16,45,SC,"South Carolina",74,133,3380
